tract,state,county,avg_lat,avg_long,primary_ruca,perc_insured,total_pop,pop_density,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hawaii_pacific_race,other_race,multiple_races,hispanic_latino,ed_less_than_hs,ed_hs_grad,ed_college_plus,median_income,below_poverty,prov_count,prov_density
37119003807,NC,Mecklenburg County,,,1,71.7,4906,3270.66666666667,3.24,13.5,29.3,52.4,33.9,50.4,0.0,2.5,0.0,11.3,1.9,37.2,33.9,25.5,40.6,18879.0,36.8,0,0
37119003808,NC,Mecklenburg County,,,1,57.6,5820,8314.28571428572,3.27,9.8,28.7,50.2,63.0,22.9,0.2,3.3,0.0,9.9,0.8,70.0,46.0,26.8,27.2,20432.0,32.3,0,0
37119003902,NC,Mecklenburg County,,,1,79.5,5153,2240.4347826087,2.89,21.4,31.1,43.5,3.5,85.7,0.4,4.5,0.1,0.6,5.2,3.6,25.9,32.7,41.4,15193.0,36.3,0,0
37119003903,NC,Mecklenburg County,,,1,81.9,1706,812.380952380952,3.03,22.8,23.1,50.4,11.8,84.1,0.7,1.4,0.0,0.9,1.1,10.4,43.5,20.1,36.3,13281.0,63.8,0,0
37119004000,NC,Mecklenburg County,,,1,83.5,4606,1181.02564102564,2.65,25.0,35.0,46.9,24.2,75.5,0.3,0.0,0.0,0.0,0.0,4.5,35.9,28.4,35.7,16512.0,23.5,0,0
37119004100,NC,Mecklenburg County,35.23525035,-80.8650019,1,81.0,3334,2381.42857142857,2.24,10.8,33.0,47.5,42.2,50.0,0.0,2.5,0.0,0.9,4.4,1.5,12.5,21.6,65.9,28869.0,21.9,2,0.599880023995201
37119004200,NC,Mecklenburg County,,,1,80.0,3275,2977.27272727273,2.6,16.2,39.4,47.5,15.7,79.5,0.0,2.7,0.0,1.0,1.0,1.8,28.7,27.2,44.1,15686.0,37.8,0,0
37119004302,NC,Mecklenburg County,,,1,80.3,4978,4148.33333333333,2.95,20.3,29.1,44.3,17.9,74.3,0.0,5.3,0.0,1.1,1.5,7.1,20.3,33.2,46.4,16139.0,28.6,0,0
37119004303,NC,Mecklenburg County,,,1,75.7,2851,1781.875,2.86,9.1,36.5,47.1,35.3,49.9,0.0,4.3,0.0,6.9,3.5,21.4,16.1,28.6,55.3,27283.0,16.8,0,0
37119004304,NC,Mecklenburg County,,,1,83.5,3898,2292.94117647059,2.86,8.9,29.5,47.4,15.1,68.1,0.0,8.6,0.4,7.1,0.6,9.0,21.3,32.1,46.7,23819.0,10.9,0,0
37119004305,NC,Mecklenburg County,,,1,75.1,5919,3115.26315789474,2.87,17.5,31.7,51.9,20.3,53.6,0.0,12.9,0.0,10.7,2.6,20.0,18.4,39.4,42.2,20932.0,22.1,0,0
37119004400,NC,Mecklenburg County,,,1,80.8,4513,1504.33333333333,2.92,16.0,34.6,46.7,14.3,80.1,0.0,1.4,0.0,3.9,0.2,8.4,21.0,32.3,46.7,20085.0,15.6,0,0
37119004500,NC,Mecklenburg County,,,1,77.1,3146,2247.14285714286,3.16,19.4,30.2,44.0,5.8,81.0,0.0,9.5,0.0,0.3,3.4,1.1,25.3,42.7,32.0,16031.0,33.2,0,0
37119004600,NC,Mecklenburg County,,,1,78.7,3270,3633.33333333333,2.8,18.5,39.9,47.8,1.9,95.7,1.4,0.0,0.0,0.0,0.9,0.0,30.4,33.6,36.0,15414.0,35.4,0,0
37119004700,NC,Mecklenburg County,35.24265,-80.853195,1,87.9,1899,4747.5,2.42,25.9,21.1,47.2,20.0,75.8,0.0,1.2,0.0,0.8,2.2,4.1,38.5,24.3,37.2,8766.0,53.5,1,0.526592943654555
37119004800,NC,Mecklenburg County,,,1,75.1,3370,2592.30769230769,2.33,13.5,43.6,46.5,3.5,91.0,0.0,0.3,0.0,3.1,2.1,6.3,16.4,37.1,46.4,17771.0,29.2,0,0
37119004900,NC,Mecklenburg County,,,1,81.2,580,1933.33333333333,2.83,11.9,50.3,46.4,0.7,96.7,1.4,0.0,0.0,0.0,1.2,0.7,31.3,35.8,33.0,18942.0,29.0,0,0
37119005000,NC,Mecklenburg County,,,1,76.7,1885,4712.5,2.61,26.9,29.5,43.4,5.6,92.7,0.3,0.0,0.0,0.1,1.3,0.1,17.0,37.0,46.0,15777.0,36.6,0,0
37119005100,NC,Mecklenburg County,,,1,76.5,2510,1195.2380952381,2.35,29.6,33.3,50.6,5.8,82.8,0.2,0.2,0.0,0.8,10.3,0.9,21.5,35.3,43.2,14712.0,42.3,0,0
37119005200,NC,Mecklenburg County,,,1,70.2,2264,1617.14285714286,2.96,22.9,32.0,50.2,13.6,83.1,0.6,0.0,0.0,0.0,2.7,5.6,27.7,26.7,45.7,15127.0,39.9,0,0
37119005301,NC,Mecklenburg County,35.26610565,-80.79990505,1,64.9,4439,2017.72727272727,2.94,14.5,28.0,46.8,21.2,56.9,1.1,3.9,0.0,14.9,2.1,30.4,23.3,29.4,47.4,18900.0,37.4,2,0.450551926109484
37119005305,NC,Mecklenburg County,,,1,78.3,5153,5725.55555555556,2.75,15.9,37.5,44.1,17.3,74.2,1.4,0.6,0.0,5.9,0.7,20.7,21.3,34.2,44.5,18556.0,35.0,0,0
37119005306,NC,Mecklenburg County,,,1,66.4,2120,1630.76923076923,2.31,15.2,36.8,49.5,22.5,58.2,3.5,0.0,0.0,15.6,0.2,32.3,33.5,27.7,38.7,18588.0,27.2,0,0
37119005307,NC,Mecklenburg County,,,1,68.2,3376,8440.0,2.46,7.0,30.7,46.1,19.9,64.8,0.0,1.8,0.0,11.2,2.3,29.6,24.4,33.1,42.5,18947.0,29.0,0,0
37119005308,NC,Mecklenburg County,,,1,58.6,2844,9480.0,2.97,16.2,26.4,52.2,36.3,42.0,0.0,0.0,0.0,19.1,2.7,47.2,47.0,30.2,22.8,18626.0,46.9,0,0
37119005401,NC,Mecklenburg County,35.29819825,-80.85110034,1,75.8,7176,1594.66666666667,2.49,13.4,32.6,42.0,12.8,81.9,0.0,5.3,0.0,0.0,0.0,8.7,13.7,31.4,55.0,25700.0,20.0,2,0.278706800445931
37119005403,NC,Mecklenburg County,,,1,77.3,4367,1819.58333333333,2.68,12.4,34.7,43.3,19.1,61.0,1.1,7.3,0.0,9.4,2.0,17.6,20.0,24.3,55.7,24892.0,24.7,0,0
37119005404,NC,Mecklenburg County,,,1,82.1,4718,2246.66666666667,2.47,16.1,39.8,51.0,24.2,70.0,0.0,2.3,0.0,2.9,0.6,9.1,16.9,30.8,52.4,25123.0,16.1,0,0
37119005508,NC,Mecklenburg County,,,1,86.1,4302,1195.0,2.84,6.2,36.0,48.2,60.6,30.5,0.4,4.1,0.0,2.0,2.4,6.0,3.7,16.9,79.5,45388.0,4.9,0,0
37119005509,NC,Mecklenburg County,35.360756,-80.8026,1,91.8,5748,2128.88888888889,2.53,4.0,34.7,49.2,51.5,41.0,0.0,5.7,0.0,0.3,1.5,14.2,8.3,12.2,79.5,38318.0,5.5,1,0.173973556019485
37119005510,NC,Mecklenburg County,,,1,78.4,5556,1852.0,2.79,12.1,31.4,47.6,29.4,59.9,0.0,1.4,0.0,6.8,2.5,20.3,19.7,24.9,55.4,25117.0,15.9,0,0
37119005511,NC,Mecklenburg County,,,1,82.1,4311,6158.57142857143,2.29,7.8,29.5,44.4,32.6,52.8,0.0,5.4,0.0,2.8,6.4,8.6,4.2,11.3,84.5,34583.0,4.9,0,0
37119005512,NC,Mecklenburg County,,,1,82.2,5244,3084.70588235294,2.69,9.8,35.0,47.7,24.4,67.4,0.0,3.1,0.0,2.3,2.8,10.6,9.3,27.4,63.4,28339.0,13.7,0,0
37119005513,NC,Mecklenburg County,,,1,92.6,4217,3243.84615384615,2.75,4.6,39.5,48.5,47.3,38.7,0.0,6.4,0.0,0.2,7.4,6.2,3.5,15.9,80.6,38988.0,5.6,0,0
37119005514,NC,Mecklenburg County,35.3437525,-80.7812415,1,91.6,6871,3616.31578947368,2.31,8.0,37.3,49.5,51.1,39.7,0.0,5.0,0.0,1.3,2.9,6.0,1.9,13.6,84.5,38189.0,6.8,1,0.14553922282055
37119005515,NC,Mecklenburg County,,,1,96.3,2392,2657.77777777778,2.3,3.4,38.7,47.4,68.5,20.1,0.0,3.5,0.0,2.0,5.9,5.6,2.4,13.3,84.3,46705.0,5.2,0,0
37119005516,NC,Mecklenburg County,,,1,92.1,1853,3706.0,3.08,6.2,41.0,49.3,70.2,22.5,1.1,3.1,0.0,2.3,0.8,3.5,2.2,15.1,82.8,45750.0,3.7,0,0
37119005517,NC,Mecklenburg County,,,1,94.4,4405,4004.54545454545,2.66,6.4,38.7,47.0,65.2,30.5,0.0,0.9,0.0,2.3,1.2,6.6,2.3,9.3,88.3,47135.0,1.8,0,0
37119005518,NC,Mecklenburg County,35.35719621,-80.774456255,1,90.2,5595,1804.83870967742,2.69,7.2,34.2,50.7,41.3,39.2,1.4,15.7,0.0,0.2,2.1,9.2,5.6,19.9,74.6,40757.0,2.2,2,0.357462019660411
37119005519,NC,Mecklenburg County,,,1,90.7,4985,2077.08333333333,2.73,6.7,34.4,48.6,49.8,38.4,0.9,7.2,0.0,1.7,2.0,8.9,3.8,13.9,82.3,41283.0,5.4,0,0
37119005520,NC,Mecklenburg County,35.345158,-80.74052,1,92.8,4696,2134.54545454545,3.23,3.8,34.8,53.1,31.9,46.7,0.9,19.4,0.0,0.7,0.4,12.7,5.7,12.8,81.5,39269.0,6.7,1,0.212947189097104
37119005521,NC,Mecklenburg County,35.328556,-80.73358,1,83.6,7967,2213.05555555556,2.58,6.8,29.3,47.2,33.3,50.8,0.0,11.2,0.0,2.3,2.4,7.3,6.2,20.2,73.6,31813.0,14.1,1,0.125517760763148
37119005522,NC,Mecklenburg County,35.3203564,-80.7789388,1,90.2,4546,5051.11111111111,2.15,5.7,30.5,47.7,30.7,49.9,0.0,15.1,0.0,3.2,1.2,0.9,4.6,20.7,74.6,35968.0,7.1,1,0.21997360316762
37119005523,NC,Mecklenburg County,35.3210488026087,-80.7721061708696,1,90.0,5007,1517.27272727273,1.94,6.3,28.5,53.5,39.2,31.2,1.8,23.7,0.0,2.7,1.4,4.1,3.9,14.5,81.6,25265.0,21.9,23,4.59356900339525
37119005524,NC,Mecklenburg County,35.3027058769231,-80.7535837076923,1,86.5,9027,1611.96428571429,2.54,3.1,31.8,50.8,20.3,54.7,0.9,15.5,0.0,7.1,1.5,9.7,5.5,22.1,72.4,32400.0,9.7,13,1.44012407222776
37119005604,NC,Mecklenburg County,35.3057186571429,-80.7331774,1,94.7,5535,2515.90909090909,2.93,16.7,19.8,52.6,59.3,25.9,0.0,9.4,0.0,0.8,4.5,5.6,3.3,18.9,77.9,4394.0,58.6,7,1.2646793134598
37119005605,NC,Mecklenburg County,35.301692,-80.7242252,1,87.6,6067,4666.92307692308,2.23,12.7,26.3,51.9,45.1,38.6,0.0,7.3,0.0,2.3,6.7,5.1,5.1,17.7,77.2,22536.0,35.0,5,0.824130542277897
37119005609,NC,Mecklenburg County,,,1,90.0,3884,2987.69230769231,3.47,10.2,22.2,47.6,34.6,43.5,0.3,12.0,0.0,7.6,2.1,7.2,9.2,23.2,67.5,11272.0,59.4,0,0
37119005610,NC,Mecklenburg County,,,1,79.4,3676,4084.44444444444,2.89,13.4,24.4,50.5,40.6,44.2,0.1,7.9,0.0,3.5,3.7,6.0,13.0,20.6,66.4,19146.0,31.1,0,0
37119005611,NC,Mecklenburg County,,,1,89.2,2809,1478.42105263158,2.91,8.1,29.3,45.3,39.5,49.1,0.0,4.7,0.0,2.8,3.8,10.6,6.6,14.3,79.1,30946.0,17.8,0,0
37119005612,NC,Mecklenburg County,,,1,86.4,4557,2848.125,2.72,7.6,33.2,46.5,29.3,48.3,2.1,11.0,0.0,4.6,4.7,14.7,10.4,10.9,78.8,28522.0,10.8,0,0
37119005613,NC,Mecklenburg County,35.28448058,-80.729265,1,85.9,2595,1179.54545454545,2.68,9.9,33.2,44.7,18.0,68.8,0.0,6.2,0.0,5.8,1.2,16.2,9.6,21.1,69.3,30905.0,12.5,5,1.92678227360308
37119005614,NC,Mecklenburg County,,,1,90.8,6911,2658.07692307692,2.91,5.8,31.8,48.2,27.1,59.7,0.0,1.9,0.0,9.3,2.0,15.9,1.5,14.1,84.4,38811.0,6.2,0,0
37119005615,NC,Mecklenburg County,,,1,96.1,1424,1186.66666666667,3.12,5.6,36.8,50.9,29.6,58.1,0.0,5.8,0.0,5.3,1.1,9.8,11.7,13.3,75.1,34671.0,6.6,0,0
37119005616,NC,Mecklenburg County,,,1,83.3,1774,591.333333333333,3.1,11.3,34.9,47.7,41.3,32.0,0.0,4.5,0.0,20.5,1.8,34.8,18.7,23.1,58.2,30474.0,14.7,0,0
37119005617,NC,Mecklenburg County,35.248344,-80.71424,1,91.2,1962,1032.63157894737,2.75,7.1,39.1,42.5,20.2,60.2,0.0,7.9,0.0,5.8,5.8,9.4,12.4,27.3,60.3,30653.0,21.2,1,0.509683995922528
37119005618,NC,Mecklenburg County,,,1,84.0,3569,1372.69230769231,3.08,6.6,38.0,45.7,47.9,44.7,0.8,2.6,0.0,2.2,1.8,2.9,5.4,19.2,75.5,32292.0,1.4,0,0
37119005619,NC,Mecklenburg County,,,1,84.3,4605,2093.18181818182,3.15,8.8,32.8,45.9,37.7,47.5,0.4,5.1,0.0,7.9,1.4,13.7,4.5,15.4,80.1,33471.0,12.0,0,0
37119005620,NC,Mecklenburg County,35.227478,-80.657585,1,88.3,7523,1367.81818181818,2.79,7.2,34.2,47.7,39.7,46.6,0.0,3.3,0.0,3.1,7.2,19.5,12.8,22.6,64.6,27314.0,15.0,1,0.132925694536754
37119005621,NC,Mecklenburg County,,,1,92.3,4148,813.333333333333,2.51,6.9,36.3,45.1,55.5,35.3,0.5,0.8,0.0,5.5,2.4,9.1,3.0,17.9,79.0,40807.0,8.8,0,0
37119005706,NC,Mecklenburg County,35.18611317,-80.65148799,1,87.1,7404,1175.2380952381,2.91,5.3,40.9,50.2,69.5,14.9,0.0,4.8,0.4,6.4,4.0,19.1,9.4,30.0,60.6,28189.0,14.0,1,0.135062128579146
37119005709,NC,Mecklenburg County,35.123806,-80.69343,1,91.1,3922,2178.88888888889,2.57,6.1,48.2,47.4,79.2,14.9,0.0,3.3,0.0,0.9,1.7,4.4,6.7,23.7,69.6,33596.0,4.3,1,0.254971953085161
37119005710,NC,Mecklenburg County,,,1,79.2,4667,4242.72727272727,2.51,2.8,34.3,45.2,45.3,35.7,0.0,2.5,0.0,9.0,7.4,18.9,8.4,31.5,60.1,23870.0,18.4,0,0
37119005711,NC,Mecklenburg County,35.16350575,-80.67195075,1,88.2,6275,1364.13043478261,2.59,4.7,53.1,51.2,87.0,7.0,0.8,1.3,0.0,0.1,3.7,2.0,3.9,18.3,77.7,35452.0,16.0,2,0.318725099601594
37119005712,NC,Mecklenburg County,35.1230089,-80.6846214,1,91.5,4023,1387.24137931034,2.67,2.9,46.6,49.5,87.5,6.2,0.2,0.7,0.0,4.4,1.0,7.0,7.2,19.4,73.4,31314.0,3.1,1,0.248570718369376
37119005713,NC,Mecklenburg County,35.169895,-80.66217,1,93.6,4144,796.923076923077,2.76,2.9,46.6,48.0,84.5,6.9,0.0,1.8,0.0,5.5,1.2,6.2,5.2,25.6,69.2,36188.0,2.1,1,0.241312741312741
37119005714,NC,Mecklenburg County,,,1,90.6,5015,477.619047619048,2.88,6.3,43.7,52.0,86.6,8.9,0.6,2.1,0.0,1.3,0.6,3.3,5.2,21.9,73.0,37532.0,5.3,0,0
37119005715,NC,Mecklenburg County,,,2,87.3,2773,396.142857142857,2.87,3.6,44.3,49.6,93.2,4.1,0.8,1.0,0.0,0.0,0.9,4.8,4.6,30.8,64.5,29243.0,5.1,0,0
37119005716,NC,Mecklenburg County,,,1,85.6,4460,4955.55555555556,2.71,4.8,36.7,50.2,51.0,24.7,0.0,4.7,0.0,18.1,1.5,25.4,14.9,26.0,59.1,32961.0,8.2,0,0
37119005717,NC,Mecklenburg County,,,1,77.9,7003,2593.7037037037,2.59,2.9,30.5,47.8,50.9,33.8,0.4,2.9,0.0,9.6,2.4,14.2,8.4,26.4,65.2,27356.0,13.3,0,0
37119005811,NC,Mecklenburg County,35.135959765,-80.751549145,1,86.7,4241,2827.33333333333,2.36,4.5,39.9,47.0,85.0,9.7,0.0,0.9,0.0,0.2,4.2,5.7,2.6,15.7,81.7,36987.0,4.8,2,0.471586889884461
37119005812,NC,Mecklenburg County,35.1383807930233,-80.727039127907,1,85.9,6736,1642.92682926829,2.12,5.1,33.1,49.4,66.1,21.1,0.2,5.7,0.0,4.0,2.9,6.2,5.6,20.1,74.3,29702.0,10.3,43,6.38361045130641
37119005815,NC,Mecklenburg County,35.08538032,-80.81447952,1,92.9,3642,1734.28571428571,2.43,6.2,44.6,46.5,80.6,5.8,0.0,4.2,0.0,4.3,5.1,6.9,2.0,13.7,84.3,42032.0,3.5,5,1.3728720483251
37119005816,NC,Mecklenburg County,35.0590467142857,-80.8114156714286,1,95.0,4275,2137.5,2.64,5.6,43.5,48.6,83.1,8.2,0.0,6.9,0.0,0.8,0.9,3.8,2.6,6.4,91.1,60466.0,3.4,7,1.6374269005848
37119005817,NC,Mecklenburg County,,,1,92.3,4288,2522.35294117647,2.62,5.9,42.7,44.6,83.7,5.2,0.0,4.2,0.0,4.7,2.1,8.3,4.6,9.9,85.5,45156.0,3.3,0,0
37119005823,NC,Mecklenburg County,35.0847175666667,-80.7305499,1,91.2,8113,1763.69565217391,2.87,2.1,40.6,45.3,80.2,6.1,0.5,9.2,0.0,1.1,2.9,4.1,4.5,14.3,81.2,39707.0,1.9,3,0.369776901269567
37119005824,NC,Mecklenburg County,,,1,74.6,3729,654.21052631579,3.23,9.2,29.7,48.1,53.2,42.1,0.0,2.9,0.3,1.6,0.0,36.5,24.7,30.0,45.3,22656.0,23.3,0,0
37119005825,NC,Mecklenburg County,,,1,86.6,4984,2373.33333333333,1.98,7.5,37.9,40.4,67.5,23.6,0.3,2.5,0.0,4.4,1.7,15.8,7.4,20.8,71.8,26629.0,14.0,0,0
37119005826,NC,Mecklenburg County,,,1,85.5,2793,1642.94117647059,2.54,10.5,35.5,46.0,75.0,12.2,0.0,4.4,0.0,6.6,1.8,21.4,7.9,16.4,75.7,22552.0,13.7,0,0
37119005827,NC,Mecklenburg County,,,1,80.6,2952,4217.14285714286,2.49,12.6,30.5,43.4,45.8,47.5,0.0,3.7,0.0,2.2,0.8,27.8,10.7,27.3,62.0,28072.0,8.8,0,0
37119005828,NC,Mecklenburg County,,,1,92.8,4036,3363.33333333333,2.35,6.2,41.9,47.7,94.6,3.0,0.0,2.1,0.0,0.2,0.0,1.3,2.2,11.5,86.3,46980.0,6.2,0,0
37119005829,NC,Mecklenburg County,35.09322563,-80.86882234,1,81.4,2285,2077.27272727273,1.7,8.0,33.2,41.6,55.4,33.5,0.0,3.8,0.0,4.3,3.0,14.5,6.7,21.2,72.1,28192.0,13.7,10,4.37636761487965
37119005830,NC,Mecklenburg County,35.0860595,-80.8548525,1,89.1,3871,2977.69230769231,2.5,4.2,39.9,50.5,86.7,6.1,1.6,0.6,0.0,2.1,2.9,16.6,6.0,22.2,71.8,32448.0,8.9,2,0.516662361146991
37119005831,NC,Mecklenburg County,35.08394152,-80.84664016,1,89.5,5057,4597.27272727273,2.15,3.5,32.8,42.9,72.6,20.5,0.1,4.0,0.0,0.7,2.1,4.2,2.0,14.6,83.4,39733.0,5.3,5,0.988728495155231
37119005832,NC,Mecklenburg County,35.097687,-80.77805,1,92.6,2847,2372.5,2.87,5.9,41.1,46.3,81.9,4.5,0.1,11.4,0.0,0.7,1.4,7.6,0.3,9.0,90.7,51548.0,5.5,1,0.351246926589392
37119005833,NC,Mecklenburg County,,,1,98.3,5190,2731.57894736842,2.43,5.5,52.1,44.6,89.8,4.0,0.5,2.6,0.0,3.0,0.2,1.3,3.7,11.1,85.1,40635.0,4.2,0,0
37119005834,NC,Mecklenburg County,35.116961036,-80.7136893,1,88.5,4479,2035.90909090909,2.85,5.2,34.6,45.9,72.6,12.2,0.0,7.1,0.0,3.6,4.6,5.7,7.8,18.2,73.9,32553.0,8.8,5,1.11632060727841
37119005835,NC,Mecklenburg County,,,1,92.6,2969,1413.80952380952,2.94,6.8,44.7,46.3,90.0,1.7,2.1,3.9,0.0,0.9,1.3,3.4,3.3,17.3,79.4,41096.0,2.9,0,0
37119005836,NC,Mecklenburg County,,,1,88.7,3873,3873.0,2.89,2.8,39.2,48.2,78.5,7.9,0.0,6.2,0.0,4.8,2.5,17.9,6.6,18.5,74.9,35877.0,11.2,0,0
37119005837,NC,Mecklenburg County,35.0579421,-80.8555216714286,1,92.9,7239,3016.25,2.6,4.4,36.1,49.1,68.9,5.7,0.0,21.1,0.0,3.2,1.1,10.5,2.0,6.3,91.7,56284.0,4.8,7,0.966984390109131
37119005838,NC,Mecklenburg County,35.0243234,-80.8519273,1,95.5,8177,2920.35714285714,2.83,2.9,35.4,43.9,59.1,14.2,0.3,21.9,0.0,0.1,4.5,6.1,2.2,11.1,86.6,52144.0,4.1,2,0.244588479882597
37119005839,NC,Mecklenburg County,35.06967,-80.8439728,1,92.4,2775,2775.0,2.56,5.9,33.6,51.6,75.7,7.5,0.0,8.8,0.0,0.2,7.8,4.9,3.1,13.6,83.3,40863.0,10.6,5,1.8018018018018
37119005840,NC,Mecklenburg County,,,1,94.4,2209,2209.0,2.48,0.7,38.3,48.2,80.0,8.6,0.2,5.3,0.0,3.4,2.5,5.9,4.9,5.7,89.4,52569.0,2.1,0,0
37119005841,NC,Mecklenburg County,35.04854405,-80.84138075,1,91.1,6295,3497.22222222222,2.63,7.5,39.9,51.9,79.5,7.8,0.5,8.5,0.0,1.8,2.0,8.6,2.7,9.6,87.7,61724.0,4.7,2,0.317712470214456
37119005842,NC,Mecklenburg County,35.0535318,-80.8121921,1,96.2,6436,4597.14285714286,2.54,5.9,39.3,44.8,74.1,9.8,0.8,11.7,0.0,1.3,2.4,5.9,3.6,12.7,83.7,42111.0,1.8,2,0.310752019888129
37119005843,NC,Mecklenburg County,35.03811,-80.815575,1,96.5,3076,2796.36363636364,2.5,3.5,41.3,44.2,83.2,7.0,0.0,4.9,0.0,0.6,4.3,7.7,3.8,8.9,87.5,43706.0,6.9,1,0.325097529258778
37119005844,NC,Mecklenburg County,35.0324685333333,-80.8118364833334,1,97.4,8298,4149.0,3.21,4.2,34.9,43.8,69.9,7.4,0.3,18.9,0.0,0.6,2.7,4.2,1.4,7.7,90.8,61093.0,1.5,6,0.723065798987708
37119005845,NC,Mecklenburg County,,,1,93.7,4531,2517.22222222222,2.88,2.5,35.5,44.6,56.3,7.2,0.2,25.8,0.0,0.8,9.7,3.6,2.5,7.9,89.7,64757.0,1.4,0,0
37119005846,NC,Mecklenburg County,35.03693,-80.783615,1,99.0,3911,2300.58823529412,2.99,6.9,45.2,45.6,87.1,4.9,0.0,8.0,0.0,0.0,0.0,0.9,1.6,4.4,94.0,65743.0,3.0,1,0.255689082076195
37119005847,NC,Mecklenburg County,35.0718708,-80.7726125,1,97.1,4555,1822.0,2.65,5.0,41.7,45.8,84.8,4.7,0.0,3.8,0.0,2.9,3.9,5.6,2.7,9.9,87.4,52287.0,4.3,1,0.21953896816685
37119005848,NC,Mecklenburg County,,,1,98.5,5754,2615.45454545455,3.29,5.8,40.2,49.4,82.2,10.0,0.4,5.7,0.0,0.1,1.5,3.8,3.2,8.0,88.7,56895.0,0.7,0,0
37119005906,NC,Mecklenburg County,,,1,81.3,4355,315.579710144927,2.64,5.9,39.4,50.2,58.8,20.0,0.1,3.6,0.0,14.5,3.0,24.3,17.9,34.0,48.1,23979.0,23.2,0,0
37119005907,NC,Mecklenburg County,,,1,92.2,5235,2276.08695652174,3.0,5.5,34.0,46.8,52.4,32.1,0.0,9.6,0.0,4.1,1.9,13.6,6.9,15.2,77.8,42599.0,2.4,0,0
37119005908,NC,Mecklenburg County,,,1,94.7,1553,272.456140350877,2.44,1.5,52.1,47.9,81.5,9.7,0.0,5.2,0.0,0.4,3.2,0.0,4.3,15.1,80.5,41302.0,3.5,0,0
37119005909,NC,Mecklenburg County,,,1,85.1,8276,1924.6511627907,3.09,5.7,34.5,47.7,39.3,43.5,0.9,7.5,0.0,6.0,2.8,14.9,8.9,26.9,64.2,32933.0,14.3,0,0
37119005910,NC,Mecklenburg County,,,1,86.3,5685,3553.125,2.71,4.0,30.4,47.9,43.8,38.4,0.0,3.8,0.0,8.7,5.3,22.0,9.7,16.9,73.5,29952.0,3.4,0,0
37119005911,NC,Mecklenburg County,35.068012,-81.034256,1,93.6,5577,663.928571428571,2.83,7.2,40.8,50.4,69.5,18.7,0.0,5.5,0.0,0.8,5.5,9.0,5.0,16.1,78.9,45315.0,4.6,1,0.179307871615564
37119005912,NC,Mecklenburg County,,,1,84.5,5261,862.459016393443,2.51,5.0,32.6,46.9,45.4,40.6,0.2,7.7,0.0,4.6,1.5,22.0,9.1,22.9,68.1,32047.0,16.8,0,0
37119005913,NC,Mecklenburg County,,,1,85.3,6810,2432.14285714286,3.01,7.9,34.6,50.7,51.5,28.7,0.0,10.1,0.0,5.1,4.7,25.6,17.4,27.1,55.5,28363.0,10.4,0,0
37119005914,NC,Mecklenburg County,35.12673494,-80.94665995,1,85.4,6557,2261.03448275862,2.53,9.4,35.3,48.2,48.4,36.6,0.4,3.6,0.0,7.4,3.7,21.1,5.2,13.1,81.7,36290.0,4.2,1,0.152508769254232
37119005915,NC,Mecklenburg County,,,1,87.4,2045,5112.5,1.91,5.7,30.4,48.7,43.6,43.1,0.2,3.4,0.0,0.9,8.8,16.0,4.0,9.5,86.5,41259.0,7.9,0,0
37119005916,NC,Mecklenburg County,35.12943617,-80.90864843,1,75.6,2691,1416.31578947368,2.95,12.3,30.4,41.8,32.0,54.6,0.0,4.5,0.0,3.2,5.7,25.7,15.6,40.3,44.1,18758.0,32.1,2,0.743218134522482
37119005917,NC,Mecklenburg County,,,1,86.7,5907,3281.66666666667,2.48,9.0,33.6,47.5,59.5,28.7,0.0,4.8,0.0,4.0,3.0,17.0,4.0,20.9,75.1,37120.0,6.8,0,0
37119005918,NC,Mecklenburg County,35.08752,-80.9835,1,82.5,3735,1867.5,3.04,12.1,35.8,48.3,65.0,19.1,0.3,8.8,0.0,2.6,4.2,28.4,5.0,23.2,71.8,30908.0,9.9,1,0.267737617135207
37119006005,NC,Mecklenburg County,,,1,89.0,3054,477.1875,2.81,18.4,35.7,50.1,45.8,42.9,0.0,4.0,0.0,3.4,3.9,10.8,13.5,32.4,54.1,30566.0,10.1,0,0
37119006006,NC,Mecklenburg County,,,1,78.4,7410,1852.5,3.38,11.3,36.0,51.8,50.7,29.6,0.5,8.8,0.0,6.8,3.6,23.5,29.1,29.2,41.7,27089.0,16.6,0,0
37119006007,NC,Mecklenburg County,,,1,93.5,7301,1872.05128205128,2.68,8.4,35.3,46.5,44.5,44.6,0.0,1.7,0.0,5.5,3.7,7.2,6.4,16.0,77.5,48525.0,5.5,0,0
37119006008,NC,Mecklenburg County,,,1,95.2,3803,2112.77777777778,2.69,7.1,38.9,41.8,52.2,40.2,0.0,2.8,0.0,0.0,4.8,2.0,7.9,24.7,67.3,39740.0,7.1,0,0
37119006009,NC,Mecklenburg County,35.284447,-80.95445,1,89.7,2847,1237.82608695652,2.4,10.5,35.0,49.2,41.0,49.3,0.0,4.6,0.0,2.2,3.0,1.4,9.5,21.2,69.4,32301.0,9.6,1,0.351246926589392
37119006010,NC,Mecklenburg County,,,1,81.3,6791,1579.3023255814,2.89,6.4,31.0,45.4,34.6,52.2,0.8,1.9,0.0,7.0,3.4,13.0,16.3,23.2,60.6,27301.0,22.1,0,0
