county,perc_insured,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hispanic_latino,poor_english,ed_hs_plus,ed_college_plus,median_income,below_poverty,lat,lon,prov_density
20029,89,2.27,5.9,41.5,49.8,94.9,0.8,0.3,0.7,3.2,1.6,92.1,59.7,23700,12.9,39.487329,-97.64139,0.322511288
20031,90.4,2.32,4.8,44.4,50,95.8,0.9,0.8,0.7,2.5,0.3,92.7,55.4,27476,10.7,38.23645,-95.729137,0
20033,86.7,2.39,4.7,47,48.1,97,0,0,0.7,6.3,1.7,93.4,59.3,23561,8.6,37.181442,-99.251293,0
20035,88.6,2.45,6.2,38,50.3,87.7,3.2,2.2,1.6,10.3,3.1,89.1,58.7,22849,16.4,37.234507,-96.837247,0.166773216
20037,87.1,2.5,5.8,32.5,49.8,92,2.3,0.5,1.7,5.1,2.5,90.1,61.3,20365,21.8,37.505821,-94.853897,0.763728011
20039,88.8,1.97,2.8,52.1,49.6,96.2,0.4,0.7,0,2.8,0.6,91.9,56.2,23594,13.3,39.783542,-100.459708,0
20041,92.6,2.41,5.6,41.7,50.1,94.6,0.9,0.9,0.3,4.4,0.8,89.2,53.2,25649,11.2,38.867735,-97.157943,0
20043,87.3,2.33,5.1,39.6,50.5,92.1,3.8,1.1,0.2,2.7,0.3,90.7,51.5,26263,12.2,39.788502,-95.147225,0
20045,89.6,2.43,5.3,29.1,49.8,83.8,3.9,2.2,4.6,5.8,2.8,95.1,75.7,24051,19.2,38.896417,-95.290947,1.014163916
20047,87.4,2.29,1.6,45.4,51.7,94.5,1.3,0.1,0.3,19.9,9.9,83.2,54.1,30097,11.1,37.883595,-99.304746,0.336134454
20049,88.4,2.08,5.8,50.8,49.9,94.4,0.1,2,0.5,4,1,90.3,53.9,21425,17.4,37.456026,-96.244642,0
20051,91.7,2.38,3.4,32,50,95.1,1.1,0.1,1.4,5.5,2.2,93.4,67,24942,14.4,38.914597,-99.317313,0.998897768
20053,94,2.17,3.4,43.8,56.8,89.5,4.5,0.8,0.4,6,1,90.8,57.6,24983,8.5,38.700845,-98.205355,0
20055,86.3,2.88,4.8,30.5,50.9,75.9,2.4,0.9,4.1,48.4,20.2,72.2,49.1,26629,15.9,38.049808,-100.739967,0.189276154
20057,83.4,3.01,7.2,31.1,51.7,89,2.3,0.4,1.3,53.1,18.9,71.2,47.1,26242,17.4,37.688416,-99.884748,0.02899223
20059,91.8,2.56,6,39.3,48.8,92.8,1.6,0.4,0.1,4,0.9,91.9,55.8,27211,13.5,38.558019,-95.278962,0.389666056
20061,89.3,2.82,9.2,26.2,52.9,70,16.9,1,3.1,15,4.4,91.3,62.4,26188,12.4,39.002156,-96.768037,0.570373187
20063,88.6,2.21,1.8,47.7,50.5,96.1,1,0.4,0.8,3.4,1,91.9,55.4,25347,9.2,38.917239,-100.48736,0
20065,91.8,2.05,1.6,50.3,49.6,91.9,3,0.2,1.5,3.1,1.4,93.7,58.2,23580,10.3,39.354972,-99.879894,0
20067,79.4,2.86,5,32.6,52,80.1,0,0.3,0,46.2,17.5,70.4,40.2,28564,11.3,37.547537,-101.299362,0
20069,88.6,2.8,3,35.8,49.7,98.4,0.6,0,0,14.7,5.1,75.8,49.9,30560,8.3,37.744513,-100.451716,0
20071,92.4,2.52,1.2,49,48.7,89.9,0.6,0.5,0.2,20.8,5.3,88.3,57.1,25725,7.1,38.480404,-101.80597,0
20073,87.8,2.24,4.1,48.6,49.2,95.1,0.2,0.2,0,3.8,0.1,90.1,53.8,22950,14.4,37.879347,-96.241732,0
20075,74.8,2.84,1.8,32.8,53.3,87,2.4,0.1,0,35.9,18.4,81.1,44.3,26458,11,37.995244,-101.793689,0
20077,87.7,2.36,4.4,43.2,50.7,96.5,0.1,2.2,0,6.3,2,89.4,52.4,26058,13.7,37.188184,-98.06659,0
20079,91.2,2.49,3.7,38.7,48.9,93.5,1.8,0.6,0.7,11.4,3.5,90.6,62.8,26342,12.5,38.050144,-97.436706,1.436203826
20081,81.6,3.05,3.9,36.2,50.6,87.7,0,2.7,0.2,28.9,15.8,70.9,51.9,26289,12.9,37.554979,-100.879952,0
20083,91.3,2.32,1.4,48.9,50.4,96.9,0,0.2,1.7,7,1.8,93.4,67.4,29301,5.7,38.087493,-99.898407,0
20085,94.1,2.54,5.2,41.3,49.9,86.9,0.6,7,0.6,4.2,0.4,94.6,55,28620,8.2,39.411145,-95.794485,0.149644594
20087,90.2,2.46,7.1,43.7,50.8,95.7,0.6,0.7,0,2.4,0.3,92.2,52.5,30514,9.1,39.239644,-95.375314,0.052966102
20089,92.2,2.13,2.2,51.2,50,97,0.1,0.2,0.5,2.4,0.7,94.5,51.3,21272,15.3,39.777002,-98.222618,0
20091,93.3,2.56,4.1,37.1,48.9,86.8,4.5,0.3,4.6,7.3,3.9,95.8,80.9,39073,6,38.883907,-94.82233,0.704018671
20093,88.7,2.91,2.3,35.1,52.3,81.7,0.9,0.6,0.4,30.5,10.6,77.6,50.3,25213,12.6,37.994461,-101.308136,0
20095,91.8,2.52,5.5,45.4,50.7,97,0.4,0.6,0,3.1,1.1,91.7,58.1,28346,8.8,37.552951,-98.144529,0.129920748
20097,91.1,2.3,3.9,40.8,49,94.6,1.4,0.2,1.4,6,1.3,91.7,63.9,24130,10.9,37.561231,-99.286539,2.777777778
20099,87.9,2.42,5.3,40.9,49.4,88.5,3.3,1,0.3,4.3,1.2,87.5,54.9,22796,18.2,37.191468,-95.297473,0.288004608
20101,91.1,2.07,3.6,43,49.1,98.8,0.5,0.4,0,5.3,0.7,93.1,62.7,29911,8.9,38.481286,-100.466185,0
20103,93.5,2.68,5,37.3,53.6,83.2,8.7,0.7,1.5,6.7,1.9,91.5,62,30657,9.9,39.189511,-95.038977,1.104271118
20105,88.5,2.38,6.6,46.1,50.2,97.6,1,0.6,0.2,2.7,0.7,94.5,61.8,25696,10.8,39.04728,-98.214284,0
20107,91.2,2.23,6.6,43.4,49.3,96.2,0.7,0.9,0.3,2.4,0.1,89,51.3,26766,15,38.216549,-94.844932,0.2099958
20109,93.9,2.36,3.6,41.3,49.4,95.4,0,0.4,0.1,5,1.1,93.2,61.4,26338,9.6,38.91327,-101.157402,0
20111,86.3,2.42,6.6,32.8,48.7,88.4,2.5,0.5,2,20.6,7.8,88.9,55.9,22796,20.9,38.455498,-96.161589,1.107751265
20113,94,2.34,2.4,41.8,49.6,94.7,1,0.5,0.6,3.9,0.7,91.1,62.2,28347,6.6,38.395812,-97.647489,0.171444246
20115,92.3,2.38,4.7,45.1,49.8,95.5,0.7,0.7,0.2,3.1,1.1,90,54.4,23049,10.9,38.359647,-97.102771,0.163759928
20117,92.2,2.26,3.3,45.2,49.9,96.7,0.4,0.2,0.4,2.3,0.4,93.9,51.5,26188,9.5,39.782709,-96.521243,0.200742748
20119,89,2.51,2.4,39.6,50.5,88.9,0.9,0,0.9,15.2,8.4,85.6,55,26660,14.1,37.243886,-100.360094,0
20121,93.1,2.54,4.3,40.8,49.3,95.7,1.4,0.6,0.4,2.9,0.3,94.7,62.5,31585,9.6,38.566772,-94.832963,0.457498399
20123,93.4,2.23,2.8,43.8,51.3,97.7,0.3,0.3,1,2,0.6,95.4,64.5,25975,11.6,39.393026,-98.207362,0
20125,87.7,2.41,7.4,40,49.4,85.5,5.2,3.2,1,6.1,1.9,89,58.6,22582,19,37.189537,-95.742403,0.740411669
20127,90.7,2.41,2.7,47.7,49.8,95.9,0.1,0.1,0.5,4.3,0.8,87.8,51.3,25953,8.8,38.688204,-96.651448,0
20129,89.1,2.54,7.9,41,52.6,85.7,0.6,0.2,0.1,21.4,8.5,87.5,50.4,24139,10.1,37.185249,-101.809516,0.659413122
20131,94.4,2.38,1.8,41.2,50,97.2,0.6,0.5,0.3,1.6,0.1,91.5,49.1,26609,10.9,39.791043,-96.005381,0.098260784
20133,89.9,2.48,3.4,39.9,48.7,95.1,0.9,0.3,0.1,5,1.4,91.4,60,25092,19.7,37.564283,-95.315683,0.244528671
20135,93.1,2.26,3.3,46.8,51.3,98.1,0.5,0.2,0.2,10.4,4.3,91.4,57.1,26392,11.3,38.480437,-99.908745,0
20137,94.3,2.35,1.7,43.7,57.6,91.8,2.7,0.6,0.3,5,1.9,86.6,53.7,25213,8.9,39.783867,-99.899235,0
20139,90.4,2.45,7.9,42.7,50.1,96.1,0.3,0.5,0.3,2.8,0.4,91.1,51.7,27028,11.6,38.648409,-95.707596,0.062496094
20141,89,2.13,3.8,48.3,49.9,97.1,0.8,0.5,0.8,1.8,0.3,91.3,56,25206,17.4,39.348261,-98.767942,0.266951415
20143,92.2,2.42,4.2,42.2,52.5,96.7,0.1,0.3,0.2,2.7,0.4,94.2,58.7,28125,8.5,39.137963,-97.654802,0
20145,92.1,2.22,1.2,43.7,56.9,90.4,4.7,0.2,0,7.5,3.3,89.3,61.9,26620,7.3,38.181477,-99.234772,6.286549708
20147,94.1,2.29,3,44.9,48.7,96.5,0.3,0.2,0.3,3,0.9,93.7,58,26475,9.4,39.784506,-99.34215,0.182348651
20149,92.7,2.7,4.3,34.8,49.4,94,1.3,0.8,0.8,5.2,1.7,95.4,65.3,31105,9,39.382187,-96.337113,0.043630017
20151,89.8,2.47,5.3,38.8,49.9,94.7,0.4,1.4,0.3,6.8,2.4,90.5,63.5,24984,13.1,37.647594,-98.74012,0.30835646
20153,94,2.14,2.4,50.3,50.6,96.4,0.2,1.5,0.1,5.3,1.7,93.8,62.9,24955,8.1,39.786198,-101.076738,0
20155,89.2,2.44,5.2,40.1,50.4,92,3,0.6,0.6,8.9,2.4,87.6,57.7,24909,14.3,37.948185,-98.078346,0.29779164
20157,93,2.09,3.6,50.9,49,97.3,0.1,0.1,0.7,1.5,0.6,94.1,61,25126,11.4,39.82891,-97.650921,0
20159,87.7,2.35,5.4,37.7,50.5,91,2,0.2,0.6,11.1,2.7,88.7,59.6,24469,15.2,38.347178,-98.201415,0
20161,93.7,2.48,5.7,24.9,53.1,82.8,6.5,0.4,4.9,7.8,4.6,95.5,78.4,22286,21.7,39.291211,-96.727489,0.733079199
20163,90.8,2.27,4.1,43.7,48.4,96.9,0.5,0.2,0.7,2.4,0.5,91.3,58,25023,13.5,39.346006,-99.324492,0
20165,91.9,2.16,5.2,48.3,49.5,97.6,0,0.4,0.3,3.1,1.1,91.3,61.4,24381,7.5,38.523592,-99.309183,0
20167,91.2,2.15,6.5,47.4,50.2,95.5,1.1,0.4,0,2.8,0.9,90.3,59.1,23251,13,38.91604,-98.770949,0
20169,88,2.41,4.5,37.6,49.4,87.5,3.3,0.4,2.4,10.7,2.9,89.9,56.5,26491,14.8,38.786327,-97.650153,0.702108125
20171,95.9,2.28,4.8,41.5,48.1,94.9,0,0.8,0.6,15,5.7,86.3,54,37568,5.1,38.481877,-100.90636,0.201694232
20173,87.5,2.59,6,34.8,49.4,79.8,9.1,1,4.3,13.9,5.4,89,62.4,27973,15,37.681045,-97.461054,0.674903241
20175,80.8,3.08,8.5,29.2,51,59.8,4.3,0.8,2.9,59,28.5,65.4,40.1,25153,18.9,37.180623,-100.854932,0.258788009
20177,90.1,2.45,6,38.8,48.4,82.8,7.6,0.9,1.2,11.7,3.1,91.1,60.2,28722,14.5,39.041805,-95.755664,1.108827499
20179,89.8,2.17,1.4,46.5,51.7,98.1,0.2,1.4,0,4,2.4,91.4,59.7,29517,6.1,39.350547,-100.441228,0
20181,93.1,2.11,3.7,38.1,50.5,92.8,1.1,0.4,0.7,11.9,1.7,91.5,61,25790,17,39.351352,-101.719859,0.165617754
20183,93.3,2.14,3.6,51.2,49.2,98.9,0.2,0,0.2,1.9,0.1,91.5,57.1,23942,13.9,39.78466,-98.785429,0
20185,88.9,2.35,3.5,43,50.7,95.4,0.8,0.3,0.4,13.3,5.3,87.9,59,25785,15.8,38.03563,-98.719889,0.233426704
20187,86,2.57,1.1,39.2,47,81.3,0.9,0.3,0.3,32.9,12.8,81,55,26136,7.3,37.565932,-101.789383,0
20189,83.7,2.96,3.7,34.9,50.6,86.2,0.1,0.8,0.2,34.7,14.3,83.3,50.7,26995,18,37.200969,-101.317577,0
20191,90.2,2.53,6,40.5,49.5,94.4,1,1.2,0.3,5.2,0.5,91.3,56.5,26844,12.5,37.236662,-97.493352,0.425369008
20193,93,2.34,1.9,36.2,49.3,94,1.3,0.9,0.3,5.2,1.3,95.3,65.9,26202,10,39.357713,-101.083385,0.25287647
20195,92.6,2.13,1.4,50.4,48.9,96.9,0.1,1.4,0.5,0.8,0.1,94.3,61.9,30255,4.3,38.921302,-99.865423,0
20197,92,2.54,4.7,43.1,50.4,96,0.3,0.4,0.2,3.4,0.7,94.3,58,30203,6.7,38.955154,-96.201262,0
20199,92.4,2.67,6.6,42.5,50.4,97,0,0.4,0.1,4.8,1.9,89.9,58.3,26759,10.2,38.926626,-101.771103,0
20201,93,2.26,2.9,46.3,51,96.7,0.5,0.3,0.2,3.3,1.6,91.3,55.3,26132,10.5,39.776714,-97.095611,0
20203,92.2,2.55,2.6,40.5,49,93.8,0.4,1,0,33.1,12.1,80.8,53.5,26712,6,38.481922,-101.347434,0
20205,85.2,2.27,5.7,44,48.8,94.8,0.5,0.7,0.6,2.8,0.7,87,50.7,22163,16.7,37.558515,-95.745175,0
20207,84.7,2.08,5.7,47.5,50.3,94.1,0.6,0.4,0.3,2.7,0.6,89.8,51.5,21367,23.2,37.888193,-95.758469,0.62774639
20209,79,2.72,9.3,33.5,49.3,61.4,23.8,0.7,3.6,27.6,13.1,78.1,45.3,23203,22.7,39.115384,-94.763087,0.908658215
21001,87.9,2.51,5.8,40.8,49.5,94.8,3.1,0.1,0.3,1.8,1,76,39.6,18439,23.3,37.105559,-85.28138,0.10440593
21003,85.2,2.62,7.1,40.3,49.7,96.5,1.5,0,0.4,1.9,2.5,76.4,40.6,21449,17,36.75077,-86.192458,0
21005,92.9,2.54,7.4,40.6,48.6,95.4,2.6,0,0.4,1.6,0.2,88.7,49.1,29095,11.3,38.005396,-84.986417,0.09146202
21007,89.8,2.49,5.3,42.9,49.7,94.2,3.6,0.4,0.5,1.2,0.1,86.3,49.5,24698,16.4,37.051323,-89.010367,0.121713729
21009,89.6,2.54,7.6,40.2,48.7,92.8,4.1,0.3,0.5,3,1.4,81.8,41.3,20136,21.4,36.963671,-85.925162,0.069304872
21011,88.3,2.7,9.6,40.3,49.7,96.2,1.6,0.1,0.2,1.5,0.8,75.6,35.6,19177,24.5,38.152249,-83.737641,0.743003385
21013,88.9,2.43,10.6,41.1,48.8,95,3.4,0,0.4,0.4,0.6,68.1,31.6,13994,36.6,36.72268,-83.681046,0.036132389
21015,93.3,2.73,5.3,36.6,49.4,91.8,2.8,0.2,2.4,4,2.9,92.4,65.4,33094,7.9,38.974595,-84.731431,0.183039409
21017,88.1,2.46,7.7,41.6,48.9,90.3,7.2,0,0.3,6.6,4.4,83.9,46.5,23667,17,38.202562,-84.20986,0.149970006
21019,90.1,2.4,8.5,41.8,49.6,94.4,2.6,0.2,0.4,1.6,0.4,89.3,54.1,22697,19,38.360004,-82.681406,0.841612612
21021,90.9,2.47,5.6,40.7,49.8,88.8,7,0.2,0.8,3.1,1.4,86.1,50.7,20761,16.4,37.618104,-84.868352,0.640809444
21023,92.3,2.45,8.8,41,49.8,98.4,0,0,0.1,1.5,0.3,83.3,39.5,24367,20.7,38.680365,-84.115235,0
21025,89.5,2.48,12,41,50,97.7,0.6,0.1,0.4,0.9,0.2,71.4,37,14238,33.5,37.506632,-83.28304,0.222617988
21027,88.6,2.68,10.3,43.2,50.1,95.7,1.8,0,0.4,1.2,1.2,79.8,35.8,20785,17.1,37.777988,-86.432919,0.35
21029,93.8,2.71,6.7,39.7,49.7,96.3,0.6,0.1,0.5,1.7,0.7,86.8,45.7,27229,10.3,37.969928,-85.702641,0.11578988
21031,89.4,2.45,5.4,41,50.2,96.4,1.1,0.3,0,3.4,2.7,77.5,34.3,21521,24.6,37.207013,-86.682471,0.077954475
21033,90.3,2.37,8,42.4,48,92.5,6.1,0,0,1.5,0,88.1,41.6,21533,21.1,37.148642,-87.870509,0
21035,89.9,2.32,6.9,34.1,47.9,91.5,3.6,0.3,1.7,2.5,2.1,88.5,57,18413,24.9,36.620978,-88.274086,0.443841053
21037,91.3,2.46,5.8,37.9,48.9,93.8,3.3,0.1,0.8,1.8,0.8,90.1,59.3,29931,14.9,38.946981,-84.379583,0.273355493
21039,87.2,2.34,7.9,42.4,48.6,96.5,1.9,0.5,0.1,2.2,0.4,81.8,47.9,22171,16.4,36.857726,-88.975757,0.201857085
21041,88.1,2.59,10.9,38,51.2,89.7,2.5,0.2,0.4,6.7,3.3,76.4,36.7,20285,26,38.668394,-85.124024,0.092798812
21043,87.4,2.5,10.8,40.7,49.4,98,0.9,0.1,0.1,1.2,0.4,79.5,38.9,20401,18.6,38.309549,-83.048796,0.219844643
21045,85.4,2.42,9.3,42.6,49.3,97.2,0.7,0.3,0.3,2.7,1.4,73.3,37,18961,26.4,37.321962,-84.92822,0
21047,88,2.66,10.4,28.3,53,71.8,20.5,0.6,1.5,7.3,1.7,85.9,52.4,23482,20.3,36.892059,-87.492986,0.730361394
21049,91,2.49,6.9,42,48.9,92.7,5.2,0.1,0.6,2.8,1.5,84.6,48.5,25277,15.1,37.970133,-84.144974,0.196045483
21051,89.8,2.53,11.7,39,53.2,93.7,4,0.3,0.1,2.2,0.7,63.6,29.4,14361,41,37.157317,-83.718433,0
21053,87.9,2.59,8.9,40.9,50,98,0.7,0,0.2,2.7,0.9,71.2,33.1,18636,22.4,36.727258,-85.136098,0
21055,85.1,2.42,6.1,43.3,50.5,97.3,1.3,0.1,0.1,0.9,4.1,80.3,41.3,21663,21.2,37.358149,-88.10501,0
21057,84.9,2.41,7.2,45.2,49.6,94.6,3.3,0,0.4,0.2,0.1,78.1,43.6,18920,22.3,36.784224,-85.393507,0
21059,92.2,2.44,6.5,39.1,48.6,91.5,4.7,0.1,1.2,2.7,1.7,88.3,52.1,25114,16.3,37.731671,-87.087139,0.39504072
21061,93.6,2.48,10.1,42.9,49.6,96.3,1.7,0.2,0.2,1.2,0.7,76.9,36.7,19965,21.9,37.227514,-86.218015,0
21063,89.9,2.52,7.6,42.1,56.4,97.3,2.3,0.1,0.1,0.2,0.2,75.9,33.6,15173,33.9,38.115438,-83.097209,0
21065,88.7,2.54,13.7,42.7,49,97.9,0.1,0.1,0,0.3,0,75.8,27.9,16421,30.3,37.692449,-83.963983,0.277662085
21067,90.3,2.36,6.4,34.1,49.1,75.8,14.5,0.3,3.5,6.8,5.6,90,69.4,26202,18.9,38.040676,-84.458274,1.434858392
21069,83.3,2.53,9.9,40.6,49.4,96.3,1.3,0,0.1,1.2,2.1,76.9,38.5,19840,22.3,38.368431,-83.706152,0.068761604
21071,87.6,2.45,11.2,41,49,97.8,0.7,0.1,0.3,0.7,0.3,75.8,39.6,16810,30.7,37.559878,-82.743361,0.471895973
21073,90.1,2.3,7.8,40.8,48.8,82.8,10.3,0.2,1.8,2.9,1.8,87.6,56.9,29867,14.7,38.234919,-84.868786,0.320115241
21075,88.9,2.25,10.5,43,49.7,71.2,26.1,0.1,0.3,0.6,0.3,77.3,42.2,17584,26.7,36.552511,-89.187659,0
21077,88.8,2.85,6,37.2,50.2,94.2,0.4,0,0.8,5.1,3,80.2,35.8,24021,13.6,38.760103,-84.862153,0.117054899
21079,89.4,2.51,8.9,42.4,49,96.1,1.2,0.1,0.2,2.3,0.7,80,41.9,23533,19.3,37.630162,-84.545856,0.058647587
21081,90.2,2.92,6.2,36.6,49.6,94.9,0.6,0.2,0.1,2.5,1.1,82.5,36.7,21486,20.2,38.64916,-84.625927,0.242865817
21083,89.3,2.58,8.4,40.3,49,90.9,4.5,0.2,0.4,5.9,3.4,81.7,44.5,21801,18.4,36.723344,-88.649897,0.080258969
21085,87.7,2.65,6.9,40,49.9,96.2,1.4,0.5,0.2,1.2,0.8,79.2,36.4,20926,24.2,37.458577,-86.344011,0.306607389
21087,90.4,2.43,7.5,44,49,95.2,2.2,0,0.4,0.9,0.9,77,33.5,19876,19.6,37.269637,-85.561403,0
21089,90.4,2.51,9.5,43,48.7,97,0.8,0.2,0.4,1,0.3,86.8,49.5,23767,17.6,38.563562,-82.93382,0.11032961
21091,93.4,2.64,6.6,41.4,51.6,96.8,1.1,0,0.1,1.3,0.8,88.3,43,22238,17.1,37.843325,-86.792761,0
21093,91.6,2.59,7.6,36,49.9,79.7,11.6,0.2,2.2,5.5,2,89.6,58.2,26399,14.3,37.695836,-85.963183,0.799457113
21095,87.9,2.39,10.3,41.2,48.7,95.5,2.4,0.1,0.4,0.8,0.3,71.4,36.2,16045,32.4,36.859223,-83.221497,0.071349577
21097,86.8,2.56,6.9,42.4,49,95.1,2,0.2,0.1,2.2,1.5,82.2,39.7,21751,19,38.444578,-84.334131,0.32207848
21099,85.6,2.47,6.9,40.8,49.4,93.3,4.8,0.3,0.2,1.7,2.5,74.5,32.9,20151,24.2,37.316435,-85.8791,0
21101,91.8,2.39,6.4,40.2,48.5,88.4,7.2,0.2,0.3,2.2,1.1,86.3,50.7,23114,19.2,37.792542,-87.572577,0.215693887
21103,90.4,2.58,6.4,41.5,49.6,93.3,3.5,0.3,0,3.3,0.9,82.6,37.7,24125,17.3,38.451585,-85.11989,0.064399794
21105,87.8,2.43,7.2,47.3,46.8,88.2,9.2,0,0.7,0.9,0.3,75.2,34.2,17273,16.8,36.675896,-88.972084,0
21107,89.3,2.47,6.4,41,48.6,90.1,6.3,0.3,0.5,1.8,0.5,85.4,44.4,23157,16.1,37.31107,-87.542196,0.280420199
21109,86,2.39,12.8,40.6,49.8,99.4,0.1,0,0,0,0.2,76,31.4,19198,33.1,37.403458,-84.020576,0
21111,91.3,2.4,7.2,38,48.3,72.7,21,0.1,2.5,4.8,3.9,89.3,62.2,27416,16,38.189532,-85.657624,0.872685344
21113,90.5,2.67,8,37.6,49,91.8,3.8,0.3,1.3,3,2.5,84.8,55.7,24515,18.7,37.873291,-84.58396,0.274429089
21115,90.1,2.58,10.2,41.6,49.1,97.7,0.4,0.1,0.7,0.7,0.1,77.7,41.4,18763,26.2,37.84926,-82.830639,0.171821306
21117,91.5,2.57,6.5,36.7,49.4,90.4,4.4,0.1,1.2,2.9,1.6,89.3,60.3,29125,13.6,38.930503,-84.533438,0.526338338
21119,89.1,2.51,14.8,41.3,49.7,97.4,1,0,0.1,0.3,0.4,71.7,36.8,16266,31.6,37.359724,-82.945724,0
21121,87.2,2.52,13.3,40.1,48.7,97.1,1.5,0.3,0.4,1,0.6,70,31.9,15608,34.4,36.887476,-83.85563,0.189035917
21123,91.1,2.53,7.7,40.8,49,92.6,3.5,0.1,0.3,3.1,1.2,84.1,42.4,20964,16.4,37.544462,-85.696841,0
21125,88.8,2.57,9.9,39.1,48.7,97.1,0.6,0.4,0.6,1.4,0.4,77.8,38.6,19823,22.8,37.113268,-84.119395,0.433694746
21127,89.2,2.57,8.8,41.1,49.9,97.8,0.4,0,0.4,0.8,0.6,77.8,35,18450,22.4,38.074457,-82.738302,0.126023945
21129,89.7,2.19,13.8,42.8,51.3,96.7,0.7,1.3,0.3,0.2,0.1,67.9,26.6,14269,38.4,37.608116,-83.719248,0.145011601
21131,89.4,2.61,17,41.7,49.5,98,0.4,0,0.6,0.5,0.1,63.7,29.1,15657,32.5,37.087846,-83.388617,0.092004784
21133,89.1,2.31,12.9,41.7,48.9,98.4,0.3,0.2,0.2,0.7,0.3,75,36.8,17644,29.8,37.118536,-82.861251,0.042767941
21135,87.9,2.49,6.8,40.9,49.7,98.6,0.4,0.5,0,0.7,0.4,74.8,33.8,18629,28.2,38.552152,-83.376774,0.146563095
21137,85.7,2.49,10.7,40.5,48.8,95.1,2.3,0.1,0,1.5,0.4,77.6,33.3,19109,25.2,37.457174,-84.658335,0.163773338
21139,93.5,2.4,5.1,46.5,49.6,97.5,0.2,0.5,0.1,1.5,0.7,82.5,36.3,22120,13.9,37.209517,-88.363426,0.106917567
21141,88.3,2.48,7.4,40.6,49.1,90.6,6.3,0.1,0.1,2.6,0.7,78.7,39.2,22031,18.1,36.859829,-86.881436,0.037373398
21143,91,2.09,5.8,49,55.8,92.2,5.6,0.3,0.4,1.4,1.7,87.7,47.6,21321,14.9,37.023976,-88.083391,0.12012012
21145,91.2,2.29,5.1,42.4,47.5,85.4,11.1,0.2,0.7,2.3,1,87.8,57.3,23635,17.8,37.053683,-88.712366,3.614531642
21147,89.8,2.54,17.6,38.9,54.9,90.6,5.9,0.7,0.2,3,0.8,72.2,31.9,11618,42.5,36.731136,-84.491052,0.056022409
21149,90.2,2.51,7.4,41.4,49.4,97.7,0.2,0.4,0.4,1.3,0.7,83.7,42.5,23103,18.3,37.526707,-87.265597,0.105351875
21151,91.3,2.5,7.7,33.9,48.7,91.7,4.5,0.4,1,2.2,1.2,85.8,56.5,20183,21.3,37.723592,-84.276998,0.389354588
21153,89.3,2.54,12.6,41.2,50.4,99.9,0,0,0,1,0,69.3,32.5,16940,29.5,37.698953,-83.069716,0.155195158
21155,91.2,2.49,8.7,39.1,50.7,89.4,8.1,0,0.8,2.5,1.3,80.8,38,20700,19.1,37.552604,-85.268959,0.25644971
21157,92.8,2.38,6.8,44.8,49.4,98,0.6,0.1,0.3,1.3,0.3,85.9,45.9,24242,10.5,36.882017,-88.332752,0.032037933
21159,87.8,2.55,18.6,38.1,55.5,94,5.1,0.1,0,1.8,0.9,72.5,33.9,17402,32.4,37.796774,-82.506623,0
21161,88.3,2.49,6.6,40.9,49.5,91,5.5,0,0.7,1.6,1.5,82.7,43.8,21839,20.4,38.594137,-83.828125,0.696500087
21163,89.1,2.68,9,37.1,50.6,92,3.5,0.7,0.8,3.8,0.8,86.5,49.1,26292,15.6,37.967476,-86.200863,0.069562798
21165,92.3,2.48,10.7,44.1,52.5,98.7,0.1,0,0.2,0.8,0,77,37.2,21646,24.1,37.950665,-83.597515,0.630417652
21167,90.8,2.41,9.3,43,49.5,92.7,3.7,0.2,0.5,2.5,1.1,84.7,47.2,24203,18.1,37.812085,-84.879694,0.140114894
21169,85,2.51,7.1,43.5,48.9,94.6,1.6,0.1,0.4,1.6,0.4,76,37.8,18848,22.8,36.992515,-85.633598,0
21171,88.7,2.39,9,42.7,49.8,96.1,2.6,0,0.1,2.9,1,75.2,34,18587,26.1,36.714077,-85.713508,0
21173,87.3,2.64,8.9,38.9,49.2,94.3,3,0.3,0,2.6,0.9,81.6,43.9,20907,25.1,38.038138,-83.912337,0.730166843
21175,91,2.36,8.5,41.2,55.5,94.2,3.2,0.1,0.5,1.4,0.2,73.4,36.5,18296,24.9,37.92294,-83.258944,0.298976007
21177,90.2,2.6,8.4,41.5,50.1,92.5,5.3,0.2,0.4,0.6,0.3,79.5,36.7,20047,19.7,37.213816,-87.134092,0.032034854
21179,91.7,2.57,7.1,38,49.4,91.6,5.4,0.3,0.2,2,0.7,89.1,48.4,26492,13.9,37.803188,-85.465955,0.200557103
21181,85,2.52,7.8,42,48.4,97.1,1,0.3,0,1.8,1.4,79.3,36.3,19718,26,38.337132,-84.025554,0.141602945
21183,91.2,2.67,10.7,40.6,49.4,95.8,2.2,0,0.5,2.8,1.6,79.2,35.4,19919,21.2,37.477859,-86.844871,0
21185,95.8,2.96,4.1,39.1,52.8,91,4.1,0.2,1.2,3.7,1.4,92.8,69.8,34646,6,38.400127,-85.456152,0.28179598
21187,91.3,2.7,8.5,41.6,49.1,96.1,1.8,0.2,0,2.5,0.1,83.4,35.7,19947,17.7,38.499394,-84.84159,0
21189,90.2,2.66,8.4,41.7,44.7,94.4,2.7,0.2,0.7,0.4,0,70.3,32.5,16316,37.1,37.423614,-83.691628,0
