county,Latitude,Longitude,% Insured,Population,Avg. Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-Race,% Hispanic/Latino,% Education < HS,% HS Grad or Higher,% Some College or Higher,Median Income,% Poverty,MH Provider Count, MH Providers per 1000 Pop.
47077,,,89.1,27952,2.59,9.4,40.4,48.1,89.1,7.9,0,0.1,0,0.9,2.1,2.2,19.8,39.7,40.6,21873,20.7,0,0
47079,36.29803583,-88.3045925,89.1,32291,2.35,7.9,45.1,48.6,89.6,8.6,0.2,0.3,0,0.1,1.2,2.2,15.7,47.3,37,21301,19.4,6,0.185810288
47081,35.854851,-87.453868,85,24251,2.57,7.4,40.4,52.4,91.8,4.7,0.4,0.2,0,1,1.9,2.2,22.8,41.9,35.2,19210,22.9,2,0.082470826
47083,,,87.5,8234,2.58,7.4,43.5,50,94.4,2.9,0.5,0.3,0,0,1.9,2.1,23.1,45.2,31.7,19234,20.9,0,0
47085,36.188183,-87.750725,90,18216,2.59,8,41.7,49.2,94.6,3.7,0.5,0.2,0,0.1,0.9,2.1,16.8,42.5,40.7,22046,18.5,1,0.054896794
47087,,,85.7,11526,2.51,10.6,46.1,50.3,97.1,0.5,0,0.1,0,0.2,2.2,1.8,23.4,49.6,27,16615,25,0,0
47089,36.10532145,-83.44063926,88.6,52851,2.58,7.8,42.7,49.3,95.1,2.2,0.2,0.3,0,0.6,1.6,3.4,16.3,39.2,44.5,20514,15.2,8,0.151368943
47091,36.47973717,-81.80132654,87.3,17923,2.31,6.7,44.8,53.7,93.2,3.8,0.5,0.2,0,0.9,1.4,1.8,23.7,41.6,34.7,15731,26.9,2,0.111588462
47093,35.9430377,-84.00711696,90.1,448164,2.41,6.2,37.3,48.6,85.6,9,0.3,2,0.1,0.9,2.1,3.8,9.4,25.9,64.7,26071,16.2,318,0.709561678
47095,,,87,7643,2.29,12.2,40.7,63.1,68.4,28.7,0.4,0.4,0.1,0.7,1.4,2.1,26.9,45.6,27.4,15903,29.2,0,0
47097,,,86.5,27261,2.5,11.4,37.6,52.3,61.8,34.9,0.6,0.2,0,1,1.6,2.4,24.5,45,30.5,19059,24.7,0,0
47099,35.21023359,-87.34965288,83.8,42406,2.6,8.8,39.9,49.1,95.2,1.8,0.3,0.5,0,0.9,1.3,1.9,20.1,42.9,36.9,21661,19.5,6,0.141489412
47101,,,85.3,11907,2.49,4.8,43.6,49.6,94.9,1.6,0,2,0,0.6,1,2.2,17.4,42.9,39.6,19928,20.4,0,0
47103,35.149722,-86.56477,89.1,33582,2.44,7.7,42.9,48.9,89.3,5.2,0.3,0.2,0,0.8,4.2,3.1,16.7,41.2,42.1,22375,18.5,2,0.059555714
47105,35.8113596,-84.29306315,88.4,50637,2.5,7.5,47.2,48.7,95,1.2,0.2,0.7,0,1.5,1.4,7.9,14.7,32.7,52.6,25531,13.5,10,0.197484053
47107,35.422176,-84.5844368,88.4,52606,2.57,8.6,42.9,48.7,92.9,3.8,0.2,0.5,0.1,0.5,2.1,3.6,16.8,43.8,39.4,19673,19.5,5,0.095046192
47109,,,86.5,26057,2.61,14.8,42.9,48.9,91.9,6,0.2,0.1,0,0.3,1.6,1.9,19.3,44.7,36,18030,23.1,0,0
47111,36.520245,-86.026146,88.5,22924,2.52,6.8,39.6,49.6,98,0.2,0.1,0.1,0,0.7,0.9,4.8,24.3,45.2,30.5,20230,18.6,1,0.043622404
47113,35.6519513,-88.83724443,89.4,98128,2.54,7.3,37.8,47.4,59.6,37.4,0.1,1.1,0,0.4,1.4,3.6,11.5,33.6,54.9,23745,19.4,41,0.417821621
47115,35.12146486,-85.6883036,88.5,28363,2.5,6.5,43.2,48.8,93.5,1.8,0.3,0.5,0,0.2,3.8,1.7,21.7,37,41.2,20538,19.2,3,0.105771604
47117,35.459126,-86.81232,88.4,31335,2.57,8.4,39.6,49.1,90,7.3,0.1,0.5,0,0.6,1.5,4.8,16,42.1,42,24442,15.1,4,0.127652784
47119,35.60837364,-87.06646145,88.9,85767,2.57,7.1,39.1,48.1,84.1,11.6,0.4,0.8,0,1,2.1,5.3,11.8,36,52.2,25535,14.7,21,0.244849418
47121,,,88.7,11804,2.5,12.5,43.9,49.4,96.2,1.3,0.1,0.2,0,0,2.3,1.5,21.1,44.2,34.6,20484,18.8,0,0
47123,35.5607685,-84.30079,87.3,45482,2.6,11.5,43.1,49.9,95.1,2,0.8,0.4,0.1,0.1,1.5,3.9,20.9,43,36.1,20317,19.2,2,0.04397344
47125,36.57552548,-87.33948453,89.6,189709,2.78,8.2,30.3,50,71.6,19.3,0.6,2.2,0.4,1.6,4.2,9.5,7.8,30.5,61.7,27255,15.2,127,0.669446363
47127,,,90.6,6314,2.43,5.8,46.5,49,93.9,3.5,1.5,0,0,0,1,0.3,13.9,40.5,45.7,25776,10.4,0,0
47129,,,87.9,21688,2.61,8.6,41.1,55.7,94.3,4.6,0.2,0,0,0.3,0.6,1.1,20.2,48.4,31.4,19909,23.6,0,0
47131,36.41419186,-89.04165259,86.2,30900,2.39,10.8,42.5,48,85.7,10.2,0.3,0.3,0,1.6,1.9,3.8,17.1,41.9,41,21435,21.1,3,0.097087379
47133,,,88.7,22090,2.45,7.1,42.6,49.6,97.7,0.7,0.2,0.2,0,0,1.2,1.3,21.6,44.4,34.1,20463,20,0,0
47135,,,83.1,7891,2.41,7.1,43.3,50.5,94.8,3,0.4,0.2,0,0,1.7,2.2,24.8,41.3,33.9,18443,28.6,0,0
47137,,,87.1,5096,2.35,6,49.8,49.7,97.4,0.7,0,0,0,0,1.9,0.6,22.7,42.1,35.3,19780,16.5,0,0
47139,,,89.2,16697,2.43,9,44.6,49.9,96.9,0.2,0.3,0.1,0,0.6,1.9,1.8,21,41.8,37.2,22464,17.8,0,0
47141,36.16579644,-85.50926424,87.6,74652,2.38,7.7,36.1,49.4,94.4,2.4,0.1,1.2,0.1,0.2,1.7,5.8,14.8,38.2,47,20782,24,26,0.348282698
47143,35.500725,-85.027756,89.5,32461,2.54,8,40.3,49.2,94.9,2.4,0.3,0.2,0,0.5,1.8,4.4,24.1,36.9,38.9,20224,22.9,2,0.061612396
47145,35.903024,-84.52068964,90.2,52983,2.43,9.3,46.3,49.3,94.5,2.4,0.3,0.7,0,0.2,2,1.6,14.2,37.4,48.3,22341,16.2,10,0.188739784
47147,36.49837091,-86.89013005,89.7,67905,2.71,7.4,38.5,49.2,88.5,7.4,0.4,0.5,0,1.6,1.6,6.1,13.5,39.1,47.4,28733,10.5,4,0.058905824
47149,35.89655356,-86.40278141,88.9,290289,2.76,6.1,32.9,49.3,79.2,13.7,0.4,3,0,0.9,2.9,7.2,9.2,30.2,60.5,28917,12.6,102,0.351373976
47151,36.475956,-84.5519,87.1,22029,2.59,13.4,38.8,49.3,98.2,0.3,0.5,0,0,0.1,0.9,0.7,22.7,46.7,30.7,17769,27.7,1,0.045394707
47153,,,89.5,14710,2.61,9.1,42.5,49.6,88.8,0.2,0.6,0,0,0.3,10.1,3.4,18.2,39.1,42.8,21027,16.1,0,0
47155,35.86781988,-83.64123976,81.7,94537,2.53,6.4,42.4,49.1,94.6,0.7,0.3,1.1,0,1.8,1.6,5.4,16.5,37.1,46.5,21706,15.3,5,0.052889345
47157,35.13276793,-89.92186091,86.3,936990,2.63,9.4,35.1,47.7,39.6,53.2,0.2,2.5,0,2.7,1.7,6,12.9,26.8,60.3,25594,21.4,524,0.559237559
47159,,,90.3,19176,2.51,4.2,41.2,49.7,95,2.5,0.6,0,0,0.7,1.2,2.5,17.3,46.8,35.9,23561,16.2,0,0
47161,,,89.5,13257,2.53,8.7,43.4,48.9,93.5,1.3,0.4,1.1,0,0.5,3.3,2.5,13.7,41.6,44.6,21744,19.2,0,0
47163,36.55840664,-82.44132584,89.3,156644,2.34,7.7,44.5,48.4,94.7,1.9,0.2,0.5,0,0.7,1.9,1.7,14.3,35.4,50.4,22100,16.8,57,0.363882434
47165,36.32579357,-86.58050615,90.4,172786,2.71,5.3,39.5,48.9,88.7,6.8,0.3,1.2,0.1,1.1,1.8,4.3,10.7,32.2,57.1,29106,9.7,22,0.127325131
47167,35.5345222,-89.67733488,88.8,61558,2.85,9.4,37.3,49.4,78.1,18.4,0.7,0.6,0.2,0.3,1.7,2.6,14.3,39.7,46,26815,13.8,2,0.032489685
47169,,,87.7,7970,2.65,8,39,50.2,86.1,11.8,0,1.6,0,0,0.6,0.4,20.7,39.4,39.9,23128,13.3,0,0
47171,,,88.4,17945,2.28,11.5,45.6,49.7,97.5,0.8,0.1,0.4,0,0.6,0.6,4.3,19.1,40.8,40,19720,21,0,0
47173,36.25231812,-83.79673085,87.9,19081,2.6,9.1,41.5,49.8,98,0.5,0,0.3,0,0.1,1.2,1.5,23.1,44.7,32.2,21144,23.5,2,0.104816309
47175,,,87.8,5641,2.59,11.7,45.8,50.3,96.6,0.4,0,0.1,0,0,2.9,0.9,19.5,48.1,32.5,20872,19.1,0,0
47177,35.69757,-85.74442,87.3,40099,2.53,7.8,39.9,49.3,91.9,1.1,0.1,0.6,0,2.4,3.8,8.5,21.4,43.2,35.5,21089,20.7,2,0.049876556
47179,36.32202908,-82.38238489,88.9,126044,2.31,5.7,39.7,48.6,91.9,4,0.4,1.5,0,0.4,1.8,3.2,11.6,30.6,57.9,22641,17.1,141,1.118656977
47181,,,87.9,16842,2.46,8.4,41.9,55.4,91.7,6.7,0.4,0.3,0,0.5,0.4,1.9,21.5,43.4,35.1,18512,18.9,0,0
47183,36.338484,-88.8589125,90.6,34024,2.33,10,37.5,48.6,88.9,9,0.1,0.1,0,0.3,1.6,2.2,15.2,40.2,44.6,20165,19.1,2,0.058782036
47185,,,87.2,26373,2.68,10.5,43.5,48.8,96.2,1.8,0,0,0,0.1,1.9,2.3,17.8,46.2,35.9,18911,18.1,0,0
47187,35.97169926,-86.81504097,94.8,205645,2.89,3.7,39,48.8,89.5,4.3,0.1,3.8,0.1,0.7,1.6,4.6,4.4,15.6,80,41814,5.2,109,0.530039631
47189,36.21356641,-86.36517386,92,125616,2.73,5.4,40.3,48.8,88.5,6.7,0.4,1.5,0.1,1.3,1.5,3.7,10.2,30.4,59.4,31700,9.1,9,0.071646924
48001,31.73983352,-95.60631789,84.3,57772,2.68,4.3,38.9,61.2,73.8,21.3,0.5,0.6,0,2.5,1.4,17,19.8,36.6,43.6,23075,17.1,4,0.069237693
48003,,,84.4,17215,3.17,5.2,31.2,50.7,92.5,2,0.1,0.2,0,3.1,2,54.4,26.2,35.6,38.1,31171,10.7,0,0
48005,31.34255306,-94.74237651,81.1,87657,2.77,8.3,36.7,48.8,77.6,14.7,0.7,1,0,4.1,1.9,21.1,20.1,31.5,48.4,21360,19.6,20,0.228162041
48007,28.04813545,-97.04679879,82.2,24729,2.54,7.5,50.7,49.5,88.2,1.7,0.7,1,0,2.9,5.5,26.3,16.8,28.4,54.8,21132,17,4,0.161753407
48009,,,87.5,8750,2.6,3.3,44.1,49.6,94.4,1.2,1.3,0.5,0,1.3,1.4,8.3,9.9,34.6,55.5,30096,8.1,0,0
48011,,,93.2,1913,2.63,1.6,45.9,50.9,92.6,1.4,1.2,0,0,1,3.8,12.7,10.2,26.9,62.9,30651,9.6,0,0
48013,29.02357208,-98.56872821,81.6,47710,3.08,7.2,35.4,49.8,92.7,0.7,0.3,0.3,0,3,3,63.1,24.7,36.1,39.2,23862,15.3,4,0.083839866
48015,,,83.5,29107,2.57,5.8,40.8,49.3,82.9,8.7,0,0.1,0,5.4,3,25.5,17.6,29.2,53.2,28734,14.5,0,0
48017,,,70.5,7131,3.01,2.1,34.4,53.1,84.4,2.3,0.1,0.5,0.1,12.4,0.2,61.7,32.4,28.6,39,21483,19.1,0,0
48019,29.72899395,-99.0692169,85.1,21015,2.48,4.1,51.3,49.6,92.5,0.7,1.2,0.2,0,0.7,4.7,17.7,13.2,30.9,56,24592,16.5,2,0.095170117
48021,30.11131323,-97.33300973,80.8,78286,2.95,8.6,38.5,50.9,77.7,8,0.6,0.9,0,10.7,2,35.2,19.4,29.7,50.9,28002,13.6,8,0.102189408
48023,,,81.6,3639,2.09,1.4,48.6,48.3,92.9,1.8,0.5,0,0,1.4,3.3,8.4,13.1,30.9,56,23926,12.7,0,0
48025,,,77.3,32706,2.88,6.1,35.8,60.4,86.3,8.2,0.7,0.5,0,3.1,1.1,57.9,28.6,33.9,37.5,20335,20.5,0,0
48027,31.09250761,-97.576349,87,330859,2.84,8.7,30.4,49.9,64.4,22.4,0.7,2.8,0.7,3.9,5.1,23.5,9.7,27.3,62.9,27014,14.7,422,1.275467797
48029,29.4999788,-98.53233605,83.1,1858699,2.93,6.7,33.2,49.2,78.4,7.6,0.7,2.7,0.1,7.5,3,59.5,16.6,25.3,58.1,25537,17.2,1190,0.640232765
48031,,,81.9,10918,2.59,6.1,48.7,50.4,92.2,0.7,1.4,0.7,0,2.1,2.9,18.9,10.1,31.9,58,26172,9.7,0,0
48033,,,96.1,698,2.78,1.1,33,53.6,98.1,0,1.6,0,0,0,0.3,4.7,6.7,23.3,70,40982,2.6,0,0
48035,31.799381,-97.7452,79.3,17953,2.48,6.4,46.3,49.3,94.3,1.4,0.4,0.4,0,1.6,1.9,17,17.7,34.9,47.4,22343,14.8,1,0.055700997
48037,33.46864783,-94.07693363,83.4,93483,2.62,8.1,37.8,50.4,69.2,24.4,0.8,1,0,1.9,2.6,7.2,12.5,35.6,51.9,22988,19.5,24,0.25673117
48039,29.49785872,-95.35003828,84.9,338419,2.87,5.2,35.5,50.7,74.2,13,0.4,6.1,0,4.3,2,29.2,13.3,26.2,60.5,35926,10.5,66,0.195024511
48041,30.62910744,-96.32744005,85.9,209896,2.57,5.7,25.5,50.7,74.1,10.6,0.4,6,0,6,2.9,24.6,14.4,19.6,66,20639,27,89,0.424019514
48043,30.31335475,-103.6306091,81.8,9188,2.26,7,42.5,47.5,93.8,0.3,1.4,1.6,0,1.4,1.5,44,13.6,23.1,63.2,21338,11.2,2,0.217675229
48045,,,78.6,1672,2.4,5.9,43.2,50.8,90.4,2.5,0,0,0.4,1.9,4.8,31.2,22.5,26.6,50.9,26302,14.5,0,0
48047,,,76.5,7217,3.34,12.9,31.5,51.4,87,0.1,1,0,0,10.1,1.9,94.5,29.6,30.3,40.2,14733,34.7,0,0
48049,31.70716627,-98.99418404,85.3,37935,2.7,4.1,40.9,49.4,91.7,4.4,0.3,0.5,0,1.5,1.6,21,14.9,36.6,48.5,22799,17.7,9,0.237247924
48051,,,80.1,17417,2.7,6.1,43,49.9,78.3,12.3,0.2,0.4,0,6.8,2,19.9,19.6,39.3,41.2,25743,13.6,0,0
48053,30.58512266,-98.2790978,84.2,44584,2.71,4.6,43.9,49.4,93.8,1.8,0.7,0.7,0,1.7,1.3,21.5,13.9,31.4,54.8,25240,14.4,9,0.20186614
48055,29.84296977,-97.78837685,79.1,39848,2.84,4.5,35.6,50.2,76.4,7.1,0.5,0.2,0,13.4,2.5,49.8,20.9,36.1,43,23566,18.6,3,0.075286087
48057,,,83.5,21805,2.76,6.3,38.1,50.6,86.4,2.8,0,4.7,0.2,1.4,4.5,47.8,19.5,33.5,47,26865,18.1,0,0
48059,,,77.6,13596,2.58,3.8,43.5,48,94.6,1.4,0.1,0.6,0.1,0.8,2.5,8.9,12,40.7,47.3,24289,18,0,0
48061,26.14581054,-97.63718623,69.5,418785,3.42,9.4,31.3,48.4,93,0.6,0.2,0.6,0,4.7,0.9,89,34.4,25,40.6,17800,33,55,0.131332307
48063,,,82.4,12631,2.76,6.6,38.8,49,70.6,16.6,0.2,0.5,0,9.3,2.8,23.7,18.8,38.1,43.1,21660,19.3,0,0
48065,,,87.7,6027,2.57,2.2,40.4,47.2,95.3,0.8,0.5,0.3,0.1,0.5,2.4,9.6,7.8,28.1,64.2,31100,5.9,0,0
48067,33.015354,-94.18271,83.4,30346,2.54,8.8,43,48.4,79.5,17.4,0.2,0.4,0,1,1.4,4.2,14.1,45,40.8,22825,19.2,1,0.032953272
48069,,,69.1,7875,3.12,4.8,34.7,50.8,89.4,0.8,0.3,0.6,0,4.7,4.1,62.9,29.5,31.8,38.6,22950,16.2,0,0
48071,29.8422623,-94.3761837,83.5,38072,2.91,6.4,35.5,49.8,86.7,8,0.1,1.4,0,2.4,1.3,21.1,16.2,29.2,54.6,32205,11.7,1,0.026266022
48073,31.8289422,-95.16601311,80,51257,2.74,6,37.7,50.9,79.9,13.9,0.3,0.6,0,1.6,3.7,22.1,20.4,33.7,45.8,21350,21.9,22,0.429209669
48075,,,84.6,7059,2.5,6.3,33.5,56,82.3,7.2,0.9,2.5,3.5,2.1,1.5,20.3,14.7,40.6,44.8,25043,22.8,0,0
48077,,,83.9,10367,2.51,6.7,45.9,49.9,94.5,0.9,1.3,0.4,0,1.2,1.8,5.5,10.7,41.9,47.4,23968,15.4,0,0
48079,,,72.2,2955,2.82,7,33.8,51.2,88.4,3.4,0.2,0,0,4.6,3.4,56.8,30,31.9,38.2,22500,19.6,0,0
48081,,,83.9,3228,1.98,4.3,49.1,52.1,92.6,0.8,1.3,0.1,0,5,0.2,21,14.7,34.8,50.5,23846,17.2,0,0
48083,,,75.7,8476,2.47,6,47.2,50.5,92.6,2.8,0.8,0.8,0,1.9,1.1,17.3,17.4,40.1,42.4,23005,18.3,0,0
48085,33.0805803,-96.74227207,88.2,886633,2.8,4.5,36.2,49.1,72,9.2,0.4,13,0.1,2.2,3.1,15,6.4,15.3,78.2,42035,7.1,313,0.353020923
48087,,,78.8,3032,2.7,4.9,36.9,50.7,80.6,3.7,4.7,0.1,0,9.7,1.3,32.8,23,28.2,48.8,20908,19.7,0,0
48089,29.706116,-96.55508,83.5,20792,2.68,3.3,43.9,49.6,74.9,13.8,0.5,0.1,0,10.3,0.4,28.2,18.2,37.5,44.4,25650,14,1,0.048095421
48091,29.71153771,-98.15239408,86.1,124234,2.72,4.5,42.5,49.2,90.6,2,0.3,1,0,3.9,2.1,26.4,8.5,25.6,65.9,30826,9.2,25,0.201233157
48093,,,76.6,13506,2.62,5.2,44.4,49.7,95.4,1.4,0.3,0.3,0,1.4,1.3,26.9,20.1,36.6,43.3,22072,21.3,0,0
48095,,,83.5,4142,3.49,1.9,41.3,68.8,93.7,0.7,0,0.8,0,4.4,0.4,55.5,38.6,27.6,33.9,22804,10.6,0,0
48097,33.62418823,-97.1395035,83.8,38878,2.56,6.5,40.4,49.6,92.6,2.6,0.6,0.8,0.1,0.8,2.3,16.9,13.9,29.7,56.4,27093,15,4,0.102885951
48099,31.25637193,-97.81021457,89.8,75710,2.71,9.2,31,49.7,71.7,14.2,0.8,1.9,0.9,2.3,8.2,17.5,12.4,28.2,59.4,26010,14.1,7,0.092458064
48101,,,81,1560,2.3,11.6,48,48.9,76.7,15.1,2.1,0,0,4.6,1.5,28.6,27.8,30.3,41.9,18939,25,0,0
48103,,,83,4823,3.06,3.3,33.1,51,49.7,4.4,0.5,0,0,44,1.4,61.4,27.2,31,41.9,24968,11.7,0,0
48105,,,78.5,3836,2.62,2.8,40.5,49.4,46.5,0.4,0,0,0,52.1,1.1,63.1,26.3,34.3,39.3,24710,22.7,0,0
48107,,,78.3,5987,2.8,9.5,38.7,48.6,91,4,0,0,0.2,2.7,2.1,54.3,27.7,33.4,38.9,21071,20,0,0
48109,,,79.8,2259,2.92,4.6,40.5,51.7,78.2,0.4,0,0,0.1,16.7,4.5,78.1,35.1,34.9,29.9,14250,23.8,0,0
48111,,,75.1,7052,2.97,4.8,31,52.9,90.8,1.4,1.9,0.9,0,2.4,2.6,42.6,27.3,29.6,43.2,23496,16.2,0,0
48113,32.84336828,-96.8116689,76.8,2513054,2.77,6.7,33.2,49.3,60.8,22.4,0.3,5.8,0.1,8,2.6,39.3,22,22.5,55.5,27096,18.6,1361,0.541572127
48115,,,79.2,13317,2.64,7.4,33.1,56.2,77.6,5.9,2.2,0.6,0,12.1,1.6,55.6,25.9,36.3,37.9,20899,16.3,0,0
48117,,,80.9,19039,3.07,4.9,31.4,49.8,86.9,1.2,0.5,0.4,0.1,6.3,4.5,70.7,28.2,31.1,40.7,24345,17.2,0,0
48119,,,83.3,5226,2.61,9.4,43.8,48.7,85,8.7,0.2,0.7,0,1.2,4.2,6.7,13.7,35.8,50.4,21106,21.5,0,0
48121,33.11319899,-97.05459234,86.7,754650,2.79,5.1,34.5,49.2,76.6,9.1,0.4,7.5,0.1,2.9,3.4,18.9,8,19,73.1,36294,8.7,162,0.214669052
48123,,,85.2,20660,2.65,6.7,42,52.5,69.4,10,0.1,0.1,0,18.5,1.9,34,20.1,38.4,41.6,22543,16.2,0,0
48125,,,78.8,2237,2.37,11.8,42.8,51.9,89.8,4.2,1,0,0,3.3,1.6,27.9,21.5,31.2,47.3,20440,19,0,0
48127,,,71.4,10842,3.1,12.8,34,48.4,93.3,0.3,0.1,0.2,0,6.2,0,86.1,33.4,31.4,35.2,16157,23.3,0,0
48129,,,81.9,3506,2.49,4.9,40.9,50.9,92.1,4.1,0.9,0.5,0.1,0.1,2.2,10.4,12.7,33.9,53.5,19484,15,0,0
48131,,,72.3,11510,2.83,11.5,37.3,51.1,85.1,1.3,0.7,0.3,0,12.4,0.2,89.1,32.9,33.1,34,18746,24.5,0,0
48133,,,78.3,18252,2.56,5,42.5,49.6,93.4,2.1,0.2,0.3,0,2.4,1.6,15.6,17.2,33.8,48.9,19659,17.6,0,0
48135,31.86325595,-102.3547134,76.7,153177,2.97,6.4,30.4,50.5,85,4.3,0.5,1,0,6.3,3,57.7,24.9,29,46,27795,12.4,21,0.1370963
48137,,,83.1,2028,2.81,3.9,49.2,46.1,98.2,0.1,0,0,0,1.6,0,54.2,24.9,28.9,46.2,18984,7.7,0,0
48139,32.40771153,-96.85471485,83.4,160225,2.94,5.5,35.9,49.3,81.4,9.4,1.2,0.7,0,4.5,2.8,25,15.4,28.5,56,30471,11,11,0.068653456
48141,31.8053297,-106.4383741,76.2,833592,3.13,7.9,31.6,49,82.9,3.5,0.7,1.1,0.2,9.6,2.1,81.8,23.5,24.3,52.1,20785,22.5,280,0.335895738
48143,32.23460715,-98.1945249,79.8,40641,2.73,4.1,30.2,49.1,91.8,1.6,0.5,0.7,0,2.9,2.4,20.2,16.1,24.2,59.8,20254,24.5,4,0.098422775
48145,31.30737451,-96.89306987,81.1,17265,2.84,6.2,39.3,47.7,71.8,24.4,0.2,0.2,0.1,1.6,1.6,22.5,24.3,36.4,39.3,19527,24.3,1,0.057920649
48147,33.58197444,-96.1648966,82.4,33757,2.55,6.4,41.7,52.8,88.1,6.8,0.3,0.5,0.1,1.6,2.6,10.4,17,34.7,48.4,22767,16.5,10,0.296234855
48149,29.9344502,-96.8770672,85.7,24909,2.55,1.7,47.7,49.3,90.2,6.4,0,0.7,0,1.9,0.7,19.9,18.3,37.2,44.5,26186,10.8,1,0.040146132
48151,,,81.3,3847,2.31,6.8,43.4,47,89.8,3.6,0.7,0.4,0.1,3.7,1.8,31.3,17.2,32.1,50.8,25153,19.8,0,0
48153,,,77,6088,2.47,7.6,37,48.6,92.5,2.8,0.2,0.1,0,2,2.4,57.1,26.8,28.4,44.8,23757,22,0,0
48155,,,85.5,1320,2.44,9.3,49.5,48.6,88.7,2,0,0,0,8.6,0.7,16.4,19.2,34,46.8,22210,6.9,0,0
48157,29.59272977,-95.68385652,86.9,683756,3.17,5.4,35.7,49.1,52.1,20.8,0.3,18.8,0,5.4,2.7,24,10.8,17.5,71.6,38737,8.2,211,0.308589614
48159,,,79.1,10571,2.54,6.5,43.3,50.8,89.5,4.3,0.7,0,0.1,2.7,2.7,13.7,14.5,30.6,54.9,21777,16.8,0,0
48161,,,81.1,19585,2.45,5.5,41.4,52.3,80.5,15.9,0.6,0.3,0,1.2,1.4,14.4,18.9,34,47.2,23255,16.6,0,0
48163,28.896452,-99.11678,75.4,18542,3.36,6.9,31.6,59.1,72,3.7,0.1,0.5,0,23,0.9,78.4,37.2,34.3,28.5,14063,21.3,1,0.053931615
48165,,,67.4,19485,3.44,4.5,28.4,51,91.7,2.3,0.4,0.5,0.1,4,1.1,39.7,39.6,28.8,31.5,27075,10.7,0,0
48167,29.37740074,-94.89770566,84.7,314485,2.67,7.2,37.5,49.4,77.9,13.1,0.4,3.3,0,2.6,2.8,23.6,12.4,24.8,62.8,30640,13.6,158,0.5024087
48169,,,78.9,6614,2.85,2.9,37.9,63.7,85.2,3.6,0.8,0.3,0.2,8.3,1.7,55.2,43,26.9,30.1,21539,13.4,0,0
48171,30.27417595,-98.87749103,81.8,25732,2.41,5.9,50.1,48.8,94.1,0.2,1.3,0.3,0,0.8,3.3,21.8,10.7,28,61.4,26555,10.8,9,0.349759055
48173,,,78.5,1253,2.86,2.7,37.4,53.5,88.7,0,0,0,0,11.3,0,37.3,24.8,23.1,52,30987,5.3,0,0
48175,,,88.9,7463,2.63,9.8,45.7,50.3,72.6,5.5,0,0.2,0,20.8,0.9,35.3,11.2,37.6,51.2,24689,16.9,0,0
48177,29.50162521,-97.45514035,77.4,20370,3.03,6.5,37.3,50.5,56.7,6.2,0.2,0.1,0,34.3,2.4,49.6,27.5,33.9,38.7,22521,17.2,2,0.098183603
48179,,,81.2,23028,2.61,5.3,36.8,52.7,84.7,4.6,1.5,0.6,0.1,5.5,2.9,27.4,19.7,32.3,47.9,25278,15.7,0,0
48181,33.65566333,-96.6089312,82.5,124231,2.58,7.5,40.2,48.9,86.8,5.8,1.1,1.2,0.1,2.1,2.9,12.4,12.4,30.9,56.7,25631,15.6,43,0.346129388
48183,32.52495771,-94.75516404,80,123283,2.62,5.8,35.2,49,74.4,20.1,0.4,1.4,0.2,1.4,2.1,17.9,16.3,28.5,55.3,23475,18.2,33,0.267676809
48185,30.391876,-96.07777,82.6,27140,2.64,5.9,40.4,55,75.3,16.1,1.3,0.1,0,4.6,2.6,23,22.2,35.1,42.7,24830,20.3,1,0.036845984
48187,29.59291242,-98.14042052,85.5,147313,2.91,5.2,36.7,49.4,75.3,7.1,0.4,1.7,0.1,12.1,3.2,36.9,11.8,29.9,58.3,30598,10.5,20,0.135765343
48189,34.1980915,-101.72349,79.7,35007,2.88,6.5,32.7,51.9,85,4.4,0.7,0.4,0,3.8,5.7,58.4,24.6,33.8,41.6,22794,20.7,2,0.057131431
48191,,,75.4,3162,2.5,9.1,44.2,50.1,82,7,0.3,0.5,0,5.2,5.1,34,27.9,27.5,44.7,15574,28.7,0,0
48193,31.7048944,-98.1140655,82.6,8232,2.46,4.9,48.3,48.8,96.2,0.7,0.6,0.3,0,0.7,1.4,11.5,17.8,33.8,48.4,21741,14.8,1,0.121477162
48195,,,81.1,5552,2.77,2.5,35.7,49.7,91.9,0.2,0.6,0.3,0,6.1,1,45.6,26,29.1,44.9,25712,20,0,0
48197,,,79.4,3952,2.46,5.7,43.3,48.9,84.1,8.3,0,0.4,0,4.3,3,23.1,24.4,32.9,42.8,18236,15.5,0,0
48199,,,82.4,55624,2.7,4.8,39.1,49.4,92.1,5.6,0.1,0.6,0,0.2,1.3,5.2,13.1,38,48.9,27967,11.8,0,0
48201,29.75995779,-95.43522477,77.8,4434257,2.86,7,32.9,49.7,63.3,18.9,0.4,6.7,0.1,8.4,2.2,41.8,19.8,23.3,56.9,28330,17.4,2078,0.468624169
48203,32.53980828,-94.45485499,82,66431,2.77,8.3,37.7,49,73.1,21.4,0.4,0.5,0.1,2.8,1.8,12.3,17.2,34.2,48.6,25092,17.7,3,0.045159639
48205,,,86.5,5966,2.45,1.6,39.5,60.3,84.5,8.3,0,0.5,0,3,3.7,25.4,17.9,36.9,45.2,30938,7.3,0,0
48207,,,80.6,5812,2.22,9.6,42.7,55.7,90.4,3.1,0.5,1.1,0,2.8,2.1,26.5,31.5,32.5,36,20456,20.6,0,0
